time_entry_id,shot_id,project_id,artist_id,work_date,hours_logged,task_type,billable_flag,overtime_flag,source_system,comment
TE-0000895,PRJ-1002_SQ030_SH0050,PRJ-1002,ART-051,2024-07-21,1.99,Production,Y,Y,Production Tracker,Internal review changes
TE-0006575,PRJ-1015_SQ020_SH0030,PRJ-1015,ART-036,2026-04-27,0.89,Review Fixes,Y,N,Production Tracker,
TE-0004544,PRJ-1010_SQ010_SH0050,PRJ-1010,ART-036,2025-09-20,3.69,Review Fixes,Y,Y,Production Tracker,
TE-0004492,PRJ-1010_SQ050_SH0040,PRJ-1010,ART-025,2025-08-23,2.82,QC,Y,Y,Timesheet Portal,Weekend delivery push
TE-0001978,PRJ-1004_SQ060_SH0090,PRJ-1004,ART-059,2025-01-09,6.62,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0003512,PRJ-1008_SQ030_SH0070,PRJ-1008,ART-052,2025-06-24,9.88,Technical Setup,Y,Y,Production Tracker,
TE-0005523,PRJ-1012_SQ070_SH0030,PRJ-1012,ART-037,2026-02-05,5.85,Production,Y,N,Production Tracker,Late turnover
TE-0002991,PRJ-1007_SQ040_SH0020,PRJ-1007,ART-041,2025-02-02,28.05,Production,1,Y,Timesheet Portal,Late turnover
TE-0005948,PRJ-1013_SQ050_SH0030,PRJ-1013,ART-040,2026-02-20,7.61,QC,Y,N,Production Tracker,
TE-0005501,PRJ-1012_SQ020_SH0030,PRJ-1012,ART-052,2025-12-23,7.82,Production,Y,N,Production Tracker,Weekend delivery push
TE-0005469,PRJ-1012_SQ070_SH0020,PRJ-1012,ART-034,2025-12-23,4.07,Review Fixes,Y,N,Production Tracker,
TE-0001158,PRJ-1002_SQ130_SH0070,PRJ-1002,ART-002,2024-09-30,9.02,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0006357,PRJ-1014_SQ040_SH0060,PRJ-1014,ART-038,2026-05-21,9.99,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0006824,PRJ-1015_SQ070_SH0100,PRJ-1015,ART-017,2026-09-17,1.33,Review Fixes,Y,N,Production Tracker,
TE-0004912,PRJ-1010_SQ010_SH0100,PRJ-1010,ART-001,2026-03-03,3.61,Production,Y,N,Timesheet Portal,Internal review changes
TE-0002241,PRJ-1005_SQ040_SH0090,PRJ-1005,ART-059,2024-12-09,2.54,Production,Y,N,Production Tracker,Late turnover
TE-0005557,PRJ-1012_SQ010_SH0040,PRJ-1012,ART-025,2026-01-24,8.4,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0003773,PRJ-1009_SQ010_SH0020,PRJ-1009,ART-024,2025-04-20,3.92,Production,Y,Y,Production Tracker,
TE-0006297,PRJ-1014_SQ010_SH0050,PRJ-1014,ART-055,2026-04-30,1.25,QC,Y,N,Production Tracker,
TE-0006233,PRJ-1014_SQ060_SH0020,PRJ-1014,ART-058,2026-03-29,4.03,Review Fixes,Y,Y,Production Tracker,
TE-0003475,PRJ-1008_SQ050_SH0060,PRJ-1008,ART-035,2025-06-07,2.11,Production,Y,Y,Production Tracker,Internal review changes
TE-0006239,PRJ-1014_SQ020_SH0030,PRJ-1014,ART-012,2026-03-24,1.32,Production,Y,N,Timesheet Portal,
TE-0002346,PRJ-1005_SQ030_SH0120,PRJ-1005,ART-031,2025-01-19,2.18,Review Fixes,Y,Y,Timesheet Portal,
TE-0006788,PRJ-1015_SQ060_SH0090,PRJ-1015,ART-005,2026-08-15,3.82,Review Fixes,Y,Y,Production Tracker,
TE-0001125,PRJ-1002_SQ080_SH0070,PRJ-1002,ART-006,2024-09-17,3.62,Production,Y,N,Production Tracker,Weekend delivery push
TE-0006374,PRJ-1014_SQ010_SH0070,PRJ-1014,ART-048,2026-06-03,6.07,Review Fixes,Y,N,Production Tracker,Client notes
TE-0004821,PRJ-1010_SQ100_SH0080,PRJ-1010,ART-022,2025-12-26,6.44,Production,Y,N,Production Tracker,Internal review changes
TE-0003759,PRJ-1009_SQ070_SH0010,PRJ-1009,ART-041,2025-04-25,0.84,QC,Y,N,Production Tracker,Client notes
TE-0000629,PRJ-1002_SQ130_SH0010,PRJ-1002,ART-026,2024-04-02,6.48,Review Fixes,Y,N,Production Tracker,Client notes
TE-0006729,PRJ-1015_SQ050_SH0070,PRJ-1015,ART-018,2026-07-14,7.21,Review Fixes,Y,N,Timesheet Portal,Late turnover
TE-0002465,PRJ-1006_SQ120_SH0010,PRJ-1006,ART-045,2024-11-10,0.77,Production,Y,Y,Production Tracker,Internal review changes
TE-0005870,PRJ-1013_SQ010_SH0010,PRJ-1013,ART-046,2026-02-04,8.92,Production,Y,Y,Production Tracker,Internal review changes
TE-0001675,PRJ-1004_SQ030_SH0040,PRJ-1004,ART-056,2024-08-25,4.89,Production,Y,Y,Production Tracker,Client notes
TE-0000818,PRJ-1002_SQ020_SH0040,PRJ-1002,ART-022,2024-06-03,3.74,Technical Setup,Y,N,Production Tracker,Late turnover
TE-0006853,PRJ-1015_SQ010_SH0120,PRJ-1015,ART-055,2026-10-09,1.88,Review Fixes,Y,N,Timesheet Portal,Weekend delivery push
TE-0006343,PRJ-1014_SQ020_SH0060,PRJ-1014,ART-050,2026-05-14,8.71,Review Fixes,Y,Y,Production Tracker,Internal review changes
TE-0002130,PRJ-1005_SQ050_SH0050,PRJ-1005,ART-012,2024-10-19,15.12,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0005394,PRJ-1012_SQ100_SH0010,PRJ-1012,ART-023,2025-10-27,8.66,Review Fixes,Y,Y,Production Tracker,
TE-0001721,PRJ-1004_SQ100_SH0040,PRJ-1004,ART-050,2024-09-16,8.06,QC,Y,Y,Timesheet Portal,Internal review changes
TE-0002178,PRJ-1005_SQ040_SH0070,PRJ-1005,ART-034,2024-11-18,7.5,Production,Y,N,Timesheet Portal,
TE-0004236,PRJ-1009_SQ010_SH0110,PRJ-1009,ART-026,2025-11-20,2.5,QC,Y,N,Production Tracker,Late turnover
TE-0000910,PRJ-1002_SQ050_SH0050,PRJ-1002,ART-011,2024-07-05,9.99,Technical Setup,Y,Y,Production Tracker,Internal review changes
TE-0005898,PRJ-1013_SQ010_SH0020,PRJ-1013,ART-057,2026-02-06,7.09,Review Fixes,Y,N,Timesheet Portal,
TE-0002003,PRJ-1005_SQ040_SH0010,PRJ-1005,art-020,2024-08-21,7.54,QC,Y,N,Timesheet Portal,
TE-0002903,PRJ-1006_SQ110_SH0070,PRJ-1006,ART-044,2025-06-16,11.72,Production,Y,Y,Production Tracker,
TE-0000138,PRJ-1001_SQ050_SH0030,PRJ-1001,ART-007,2024-03-19,3.97,Technical Setup,Y,N,Production Tracker,Internal review changes
TE-0004375,PRJ-1010_SQ070_SH0020,PRJ-1010,ART-015,2025-07-14,8.72,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0002742,PRJ-1006_SQ090_SH0050,PRJ-1006,ART-053,2025-04-18,9.76,Review Fixes,Y,Y,Production Tracker,Internal review changes
TE-0000930,PRJ-1002_SQ080_SH0050,PRJ-1002,ART-022,2024-07-05,9.54,QC,Y,Y,Timesheet Portal,Client notes
TE-0004493,PRJ-1010_SQ050_SH0040,PRJ-1010,ART-060,2025-08-23,4.79,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0003575,PRJ-1008_SQ030_SH0080,PRJ-1008,ART-040,2025-08-01,,Production,Y,N,Production Tracker,
TE-0002760,PRJ-1006_SQ010_SH0060,PRJ-1006,ART-059,2025-04-02,7.56,Technical Setup,Y,N,Production Tracker,
TE-0003614,PRJ-1008_SQ070_SH0080,PRJ-1008,ART-048,2025-08-24,1.1,R&D,N,Y,Production Tracker,
TE-0006430,PRJ-1014_SQ010_SH0090,PRJ-1014,ART-026,2026-06-29,9.44,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0005107,PRJ-1011_SQ010_SH0060,PRJ-1011,ART-036,2025-10-28,1.77,Production,Y,N,Timesheet Portal,
TE-0002343,PRJ-1005_SQ020_SH0120,PRJ-1005,ART-032,2025-01-18,1.91,Production,Y,Y,Timesheet Portal,
TE-0003668,PRJ-1008_SQ050_SH0090,PRJ-1008,ART-002,2025-08-15,8.35,Production,Y,Y,Timesheet Portal,Weekend delivery push
TE-0006378,PRJ-1014_SQ010_SH0070,PRJ-1014,ART-048,2026-06-01,7.29,Production,Y,N,Production Tracker,
TE-0006040,PRJ-1013_SQ030_SH0060,PRJ-1013,ART-050,2026-03-27,10.25,Production,Y,Y,Production Tracker,
TE-0000088,PRJ-1001_SQ060_SH0020,PRJ-1001,ART-016,2024-02-22,4.65,Review Fixes,Y,N,Production Tracker,
TE-0000235,PRJ-1001_SQ040_SH0050,PRJ-1001,ART-059,2024-04-19,8.39,Review Fixes,Y,Y,Timesheet Portal,Internal review changes
TE-0006542,PRJ-1015_SQ010_SH0020,PRJ-1015,ART-005,2026-04-13,4.38,Production,Y,N,Production Tracker,
TE-0002394,PRJ-1006_SQ020_SH0010,PRJ-1006,ART-043,2024-10-14,24.19,Review Fixes,Y,Y,Production Tracker,Internal review changes
TE-0005778,PRJ-1012_SQ070_SH0070,PRJ-1012,ART-009,2026-06-05,6.53,Production,Y,N,Production Tracker,Client notes
TE-0005950,PRJ-1013_SQ050_SH0030,PRJ-1013,ART-040,2026-02-26,7.28,Production,Y,N,Production Tracker,Client notes
TE-0004929,PRJ-1010_SQ030_SH0100,PRJ-1010,ART-060,2026-02-13,2.15,Review Fixes,Y,N,Production Tracker,
TE-0004469,PRJ-1010_SQ100_SH0030,PRJ-1010,ART-015,2025-08-07,5.27,R&D,N,N,Timesheet Portal,Internal review changes
TE-0005893,PRJ-1013_SQ050_SH0010,PRJ-1013,ART-037,2026-02-08,5.65,Production,Y,Y,Production Tracker,Client notes
TE-0003879,PRJ-1009_SQ060_SH0030,PRJ-1009,,2025-05-27,6.6,Production,Y,N,Timesheet Portal,Client notes
TE-0006088,PRJ-1013_SQ040_SH0070,PRJ-1013,ART-042,2026-04-25,3.33,Review Fixes,Y,Y,Production Tracker,
TE-0001331,PRJ-1003_SQ020_SH0050,PRJ-1003,ART-024,2024-05-13,2.38,Technical Setup,Y,N,Production Tracker,Weekend delivery push
TE-0005827,PRJ-1012_SQ010_SH0080,PRJ-1012,ART-047,2026-06-15,3.45,Production,Y,N,Production Tracker,
TE-0002638,PRJ-1006_SQ040_SH0040,PRJ-1006,ART-058,2025-02-10,7.07,Technical Setup,Y,N,Production Tracker,Internal review changes
TE-0005282,PRJ-1011_SQ030_SH0110,PRJ-1011,ART-015,2026-02-18,4.86,Production,Y,N,Production Tracker,
TE-0001437,PRJ-1003_SQ010_SH0080,PRJ-1003,ART-039,2024-06-17,7.55,Production,Y,N,Timesheet Portal,Client notes
TE-0000049,PRJ-1001_SQ080_SH0010,PRJ-1001,ART-024,2024-02-18,1.92,Production,Y,Y,Timesheet Portal,Client notes
TE-0004382,PRJ-1010_SQ080_SH0020,PRJ-1010,ART-026,2025-07-03,1.79,Production,Y,N,Production Tracker,Late turnover
TE-0001128,PRJ-1002_SQ090_SH0070,PRJ-1002,ART-038,2024-10-03,5.27,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0004292,PRJ-1010_SQ010_SH0010,PRJ-1010,ART-044,2025-05-22,1.02,Production,TRUE,N,Timesheet Portal,
TE-0001579,PRJ-1004_SQ080_SH0020,PRJ-1004,ART-053,2024-07-29,5.39,Production,Y,N,Timesheet Portal,
TE-0002804,PRJ-1006_SQ060_SH0060,PRJ-1006,ART-018,2025-04-10,6.45,Review Fixes,Y,N,Production Tracker,
TE-0006208,PRJ-1014_SQ030_SH0020,PRJ-1014,ART-046,2026-03-20,4.47,Production,Y,N,Production Tracker,Weekend delivery push
TE-0004400,PRJ-1010_SQ010_SH0030,PRJ-1010,ART-038,2025-07-30,8.35,QC,Y,Y,Production Tracker,Late turnover
TE-0004529,PRJ-1010_SQ090_SH0040,PRJ-1010,ART-041,2025-09-12,5.37,Production,Y,N,Production Tracker,Internal review changes
TE-0000007,PRJ-1001_SQ020_SH0010,PRJ-1001,ART-018,2024-01-29,1.94,Production,Y,N,Production Tracker,
TE-0002577,PRJ-1006_SQ060_SH0030,PRJ-1006,ART-008,2024-12-31,16.89,Review Fixes,Y,Y,Production Tracker,
TE-0003369,PRJ-1008_SQ080_SH0040,PRJ-1008,ART-054,2025-05-21,6.28,Production,Y,N,Production Tracker,
TE-0001724,PRJ-1004_SQ010_SH0050,PRJ-1004,ART-041,2024-09-19,3.77,Review Fixes,Y,N,Production Tracker,Client notes
TE-0001232,PRJ-1003_SQ050_SH0020,PRJ-1003,ART-026,2024-04-30,3.44,Production,Y,N,Production Tracker,
TE-0002859,PRJ-1006_SQ020_SH0070,PRJ-1006,ART-008,2025-06-02,6.49,R&D,N,N,Production Tracker,Weekend delivery push
TE-0000397,PRJ-1001_SQ060_SH0080,PRJ-1001,ART-018,2024-06-28,6.86,Technical Setup,Y,N,Production Tracker,
TE-0006277,PRJ-1014_SQ040_SH0040,prj-1014,ART-018,2026-04-24,2.56,Production,Y,N,Production Tracker,
TE-0004165,PRJ-1009_SQ070_SH0090,PRJ-1009,ART-060,2025-10-25,5.29,Technical Setup,Y,Y,Production Tracker,Internal review changes
TE-0006004,PRJ-1013_SQ030_SH0050,PRJ-1013,ART-009,2026-03-24,16.99,Production,Y,Y,Timesheet Portal,
TE-0003425,PRJ-1008_SQ070_SH0050,PRJ-1008,ART-045,2025-05-16,8.41,Production,Y,Y,Timesheet Portal,Weekend delivery push
TE-0003262,PRJ-1008_SQ010_SH0030,PRJ-1008,ART-002,2025-03-30,7.19,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0005315,PRJ-1011_SQ030_SH0120,PRJ-1011,ART-015,2026-03-11,5.43,Production,Y,N,Production Tracker,
TE-0005626,PRJ-1012_SQ030_SH0050,PRJ-1012,ART-043,2026-02-28,1.39,Production,Y,Y,Production Tracker,
TE-0003571,PRJ-1008_SQ020_SH0080,PRJ-1008,ART-039,2025-07-18,4.99,Production,Y,N,Timesheet Portal,
TE-0004833,PRJ-1010_SQ010_SH0090,PRJ-1010,ART-046,2026-01-27,6.42,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0002439,PRJ-1006_SQ090_SH0010,PRJ-1006,ART-036,2024-10-24,4.53,QC,Y,N,Production Tracker,
TE-0005727,PRJ-1012_SQ080_SH0060,PRJ-1012,ART-023,2026-04-18,6.0,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0003435,PRJ-1008_SQ080_SH0050,PRJ-1008,ART-022,2025-06-05,1.54,Production,Y,N,Production Tracker,
TE-0005665,PRJ-1012_SQ070_SH0050,PRJ-1012,ART-026,2026-03-10,5.59,Technical Setup,Y,N,Production Tracker,
TE-0002895,PRJ-1006_SQ090_SH0070,PRJ-1006,ART-040,2025-06-04,1.87,Production,Y,N,Production Tracker,Internal review changes
TE-0006073,PRJ-1013_SQ020_SH0070,PRJ-1013,ART-009,2026-04-09,5.35,Production,Y,N,Production Tracker,Internal review changes
TE-0002017,PRJ-1005_SQ010_SH0020,PRJ-1005,ART-044,2024-09-02,6.13,Review Fixes,Y,N,Production Tracker,
TE-0003478,PRJ-1008_SQ060_SH0060,PRJ-1008,ART-057,2025-06-10,6.96,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0002945,PRJ-1007_SQ030_SH0010,PRJ-1007,ART-043,2025-02-04,3.79,Production,Y,N,Production Tracker,Late turnover
TE-0005740,PRJ-1012_SQ100_SH0060,PRJ-1012,ART-039,2026-04-20,3.3,Production,Y,N,Timesheet Portal,
TE-0003900,PRJ-1009_SQ030_SH0040,PRJ-1009,ART-031,2025-06-14,2.09,Production,Y,Y,Production Tracker,
TE-0000068,PRJ-1001_SQ020_SH0020,PRJ-1001,ART-034,2024-02-14,1.55,Production,Y,N,Timesheet Portal,
TE-0001367,PRJ-1003_SQ020_SH0060,PRJ-1003,ART-021,2024-05-16,2.35,Review Fixes,Y,N,Timesheet Portal,
TE-0004144,PRJ-1009_SQ010_SH0090,PRJ-1009,ART-057,2025-10-06,1.99,Production,Y,N,Timesheet Portal,
TE-0006226,PRJ-1014_SQ050_SH0020,PRJ-1014,ART-009,2026-03-23,7.53,Production,Y,N,Production Tracker,Late turnover
TE-0006618,PRJ-1015_SQ070_SH0030,PRJ-1015,ART-008,2026-05-05,8.67,QC,Y,Y,Production Tracker,Internal review changes
TE-0005586,PRJ-1012_SQ070_SH0040,PRJ-1012,ART-028,2026-02-17,7.76,Production,Y,N,Production Tracker,Weekend delivery push
TE-0005690,PRJ-1012_SQ120_SH0050,PRJ-1012,ART-041,2026-04-04,1.44,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0003883,PRJ-1009_SQ070_SH0030,PRJ-1009,ART-004,2025-05-29,4.03,Production,Y,N,Production Tracker,
TE-0002863,PRJ-1006_SQ030_SH0070,PRJ-1006,ART-048,2025-06-08,6.74,Production,Y,Y,Production Tracker,
TE-0005220,PRJ-1011_SQ030_SH0090,PRJ-1011,ART-020,2026-01-03,6.49,Production,Y,Y,Timesheet Portal,Client notes
TE-0005361,PRJ-1012_SQ020_SH0010,PRJ-1012,ART-015,2025-10-04,8.54,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0002199,PRJ-1005_SQ020_SH0080,PRJ-1005,ART-059,2024-11-26,4.9,Production,Y,N,Timesheet Portal,
TE-0006149,PRJ-1013_SQ030_SH0090,PRJ-1013,ART-007,2026-05-28,7.67,QC,Y,N,Timesheet Portal,Client notes
TE-0000305,PRJ-1001_SQ060_SH0060,PRJ-1001,ART-001,2024-06-04,6.13,Review Fixes,Y,N,Production Tracker,
TE-0001196,PRJ-1003_SQ040_SH0010,PRJ-1003,ART-052,2024-04-29,3.54,Production,Y,N,Production Tracker,Internal review changes
TE-0003187,PRJ-1008_SQ080_SH0010,PRJ-1008,ART-016,2025-03-15,3.05,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0004785,PRJ-1010_SQ060_SH0080,PRJ-1010,ART-049,2025-12-15,2.87,Production,Y,N,Timesheet Portal,Client notes
TE-0000947,PRJ-1002_SQ110_SH0050,PRJ-1002,ART-059,2024-07-24,seven,Production,Y,N,Production Tracker,Late turnover
TE-0005666,PRJ-1012_SQ080_SH0050,PRJ-1012,ART-040,2026-03-15,9.95,Production,Y,Y,Production Tracker,Late turnover
TE-0002499,PRJ-1006_SQ050_SH0020,PRJ-1006,ART-020,2024-11-21,4.51,Production,Y,N,Production Tracker,Internal review changes
TE-0002335,PRJ-1005_SQ010_SH0120,PRJ-1005,ART-021,2025-01-15,5.79,Production,Y,N,Production Tracker,Late turnover
TE-0003878,PRJ-1009_SQ060_SH0030,PRJ-1009,ART-014,2025-05-23,7.61,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0006812,PRJ-1015_SQ030_SH0100,PRJ-1015,ART-010,2026-09-07,2.72,Production,Y,N,Production Tracker,
TE-0005136,PRJ-1011_SQ050_SH0060,PRJ-1011,ART-055,2025-11-04,1.86,Review Fixes,Y,N,Production Tracker,Internal review changes
TE-0004457,PRJ-1010_SQ090_SH0030,PRJ-1010,ART-055,2025-08-09,9.79,QC,Y,Y,Timesheet Portal,Client notes
TE-0000687,PRJ-1002_SQ090_SH0020,PRJ-1002,ART-024,2024-04-17,5.23,Production,Y,N,Production Tracker,
TE-0000190,PRJ-1001_SQ030_SH0040,PRJ-1001,ART-043,2024-03-27,11.01,Technical Setup,Y,Y,Production Tracker,
TE-0002346,PRJ-1005_SQ030_SH0120,PRJ-1005,ART-031,2025-01-19,2.18,Review Fixes,Y,Y,Timesheet Portal,
TE-0002650,PRJ-1006_SQ050_SH0040,PRJ-1006,ART-055,2025-02-02,2.09,QC,Y,Y,Timesheet Portal,Late turnover
TE-0003719,PRJ-1009_SQ020_SH0010,PRJ-1009,ART-024,2025-04-03,7.86,Review Fixes,Y,N,Timesheet Portal,Client notes
TE-0002578,PRJ-1006_SQ070_SH0030,PRJ-1006,ART-050,2025-01-21,2.54,Production,Y,N,Timesheet Portal,
TE-0006154,PRJ-1013_SQ030_SH0090,PRJ-1013,ART-007,2026-05-21,4.2,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0000143,PRJ-1001_SQ060_SH0030,PRJ-1001,ART-041,2024-03-17,2.1,QC,Y,Y,Production Tracker,
TE-0001276,PRJ-1003_SQ010_SH0040,PRJ-1003,ART-055,2024-05-10,6.42,Review Fixes,Y,N,Production Tracker,Client notes
TE-0000260,PRJ-1001_SQ070_SH0050,PRJ-1001,ART-002,2024-04-30,2.11,Production,Y,N,Production Tracker,
TE-0006225,PRJ-1014_SQ050_SH0020,PRJ-1014,ART-009,2026-03-23,5.98,Production,Y,N,Timesheet Portal,Internal review changes
TE-0001283,PRJ-1003_SQ020_SH0040,PRJ-1003,ART-042,2024-05-01,9.86,Production,Y,Y,Production Tracker,
TE-0005323,PRJ-1011_SQ040_SH0120,PRJ-1011,ART-047,2026-03-15,9.16,Production,Y,Y,Production Tracker,
TE-0004913,PRJ-1010_SQ010_SH0100,,ART-001,2026-02-22,7.13,QC,Y,Y,Timesheet Portal,Late turnover
TE-0000926,PRJ-1002_SQ080_SH0050,PRJ-1002,ART-022,2024-07-11,5.62,Production,Y,N,Production Tracker,
TE-0004395,PRJ-1010_SQ010_SH0030,PRJ-1010,ART-041,2025-08-02,6.75,Production,Y,Y,Timesheet Portal,Late turnover
TE-0001773,PRJ-1004_SQ080_SH0050,PRJ-1004,ART-025,2024-10-05,2.88,Production,Y,Y,Production Tracker,Client notes
TE-0001352,PRJ-1003_SQ050_SH0050,PRJ-1003,ART-022,2024-05-20,8.48,Production,Y,Y,Production Tracker,Late turnover
TE-0004540,PRJ-1010_SQ010_SH0050,PRJ-1010,ART-036,2025-09-25,3.15,Production,Y,N,Timesheet Portal,Late turnover
TE-0006419,PRJ-1014_SQ040_SH0080,PRJ-1014,ART-035,2026-06-22,5.7,Production,Y,N,Timesheet Portal,Internal review changes
TE-0002906,PRJ-1006_SQ120_SH0070,PRJ-1006,ART-057,2025-06-22,1.13,Technical Setup,Y,Y,Timesheet Portal,
TE-0001863,PRJ-1004_SQ020_SH0070,PRJ-1004,ART-024,2024-11-03,30.32,Production,Y,Y,Production Tracker,
TE-0002841,PRJ-1006_SQ110_SH0060,PRJ-1006,ART-026,2025-05-25,4.26,Production,Y,Y,Production Tracker,
TE-0002280,PRJ-1005_SQ030_SH0100,PRJ-1005,ART-004,2024-12-29,5.46,Production,Y,Y,Timesheet Portal,Client notes
TE-0001512,PRJ-1004_SQ040_SH0010,PRJ-1004,ART-004,2024-06-29,5.39,Review Fixes,Y,Y,Production Tracker,
TE-0006441,PRJ-1014_SQ030_SH0090,PRJ-1014,ART-058,2026-07-05,0.38,Production,Y,Y,Timesheet Portal,
TE-0000557,PRJ-1002_SQ040_SH0010,PRJ-1002,ART-047,2024-02-29,9.48,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0003114,PRJ-1007_SQ030_SH0060,PRJ-1007,ART-050,2025-02-19,5.22,Production,Y,N,Production Tracker,
TE-0004059,PRJ-1009_SQ040_SH0070,PRJ-1009,ART-060,2025-09-05,7.72,Production,Y,N,Production Tracker,Weekend delivery push
TE-0004995,PRJ-1011_SQ030_SH0020,PRJ-1011,ART-050,2025-08-04,9.74,Technical Setup,Y,Y,Production Tracker,Late turnover
TE-0006747,PRJ-1015_SQ020_SH0080,PRJ-1015,ART-032,2026-07-23,8.14,Review Fixes,Y,Y,Production Tracker,Internal review changes
TE-0005646,PRJ-1012_SQ050_SH0050,PRJ-1012,ART-007,2026-03-12,5.75,QC,Y,N,Production Tracker,Internal review changes
TE-0006833,PRJ-1015_SQ030_SH0110,PRJ-1015,ART-014,2026-09-22,2.68,QC,Y,N,Timesheet Portal,
TE-0001198,PRJ-1003_SQ040_SH0010,PRJ-1003,ART-052,2024-05-14,6.12,Production,Y,N,Production Tracker,Weekend delivery push
TE-0002307,PRJ-1005_SQ030_SH0110,PRJ-1005,ART-032,2025-01-18,6.3,Review Fixes,Y,Y,Production Tracker,
TE-0004199,PRJ-1009_SQ030_SH0100,PRJ-1009,ART-047,2025-10-31,8.86,Production,Y,Y,Production Tracker,Client notes
TE-0003065,PRJ-1007_SQ050_SH0040,PRJ-1007,ART-036,2025-02-22,7.21,Production,Y,Y,Production Tracker,Internal review changes
TE-0000217,PRJ-1001_SQ020_SH0050,PRJ-1001,ART-021,2024-05-01,5.48,Review Fixes,Y,N,Production Tracker,
TE-0005306,PRJ-1011_SQ020_SH0120,PRJ-1011,ART-032,2026-03-15,9.06,Review Fixes,Y,Y,Timesheet Portal,
TE-0000004,PRJ-1001_SQ020_SH0010,PRJ-1001,ART-023,2024-02-04,5.54,Production,Y,Y,Production Tracker,Client notes
TE-0004674,PRJ-1010_SQ030_SH0070,PRJ-1010,ART-049,2025-11-15,9.8,Technical Setup,Y,Y,Production Tracker,
TE-0003154,PRJ-1007_SQ040_SH0070,PRJ-1007,ART-033,2025-02-22,2.35,Production,Y,Y,Production Tracker,Client notes
TE-0002652,PRJ-1006_SQ050_SH0040,PRJ-1006,ART-055,2025-01-29,1.29,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0005111,PRJ-1011_SQ010_SH0060,PRJ-1011,ART-036,2025-11-07,34.8,Production,Y,Y,Production Tracker,Client notes
TE-0004145,PRJ-1009_SQ010_SH0090,PRJ-1009,ART-031,2025-10-18,9.92,Production,Y,Y,Production Tracker,
TE-0004085,PRJ-1009_SQ060_SH0070,PRJ-1009,ART-029,2025-09-06,37.74,Production,Y,Y,Timesheet Portal,Late turnover
TE-0001812,PRJ-1004_SQ050_SH0060,PRJ-1004,ART-026,2024-10-24,6.53,Production,Y,N,Production Tracker,Internal review changes
TE-0000717,PRJ-1002_SQ020_SH0030,PRJ-1002,ART-031,2024-05-02,8.19,Technical Setup,Y,Y,Timesheet Portal,
TE-0001023,PRJ-1002_SQ090_SH0060,PRJ-1002,ART-046,2024-08-25,6.79,Production,Y,Y,Production Tracker,
TE-0006083,PRJ-1013_SQ040_SH0070,PRJ-1013,ART-042,2026-04-01,2.0,Technical Setup,Y,N,Production Tracker,Weekend delivery push
TE-0000859,PRJ-1002_SQ080_SH0040,PRJ-1002,ART-036,2024-06-13,24.54,Production,Y,Y,Timesheet Portal,Late turnover
TE-0005432,PRJ-1012_SQ030_SH0020,PRJ-1012,ART-026,2025-11-23,9.68,Production,Y,Y,Production Tracker,
TE-0003233,PRJ-1008_SQ060_SH0020,PRJ-1008,ART-052,20-Mar-2025,6.81,Production,Y,N,Production Tracker,
TE-0004731,PRJ-1010_SQ100_SH0070,PRJ-1010,ART-035,2025-12-24,8.33,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0004039,PRJ-1009_SQ010_SH0070,PRJ-1009,ART-060,2025-08-20,5.71,Production,Y,N,Production Tracker,
TE-0006681,PRJ-1015_SQ050_SH0050,PRJ-1015,ART-029,2026-06-19,14.92,R&D,N,Y,Timesheet Portal,
TE-0002961,PRJ-1007_SQ050_SH0010,PRJ-1007,ART-038,2025-02-04,8.97,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0003296,PRJ-1008_SQ060_SH0030,PRJ-1008,ART-020,2025-04-26,9.75,Production,Y,Y,Production Tracker,Internal review changes
TE-0002377,PRJ-1005_SQ040_SH0130,PRJ-1005,ART-036,2025-02-20,6.62,Review Fixes,Y,N,Production Tracker,
TE-0003689,PRJ-1008_SQ080_SH0090,PRJ-1008,ART-005,2025-09-02,8.34,Technical Setup,Y,Y,Timesheet Portal,Internal review changes
TE-0002205,PRJ-1005_SQ040_SH0080,PRJ-1005,ART-046,2024-11-23,8.75,Review Fixes,Y,Y,Production Tracker,Client notes
